Time,Price,5-Day EMA,KNN MA,Highlight
512,364.64001464844,365.3037807050985,365.81399536133006,Red
513,365.01501464844,365.20752535287903,365.482000732424,Red
514,365.79000854492,365.4016864168927,365.143005371096,Green
515,365.9700012207,365.59112468482846,365.119006347658,Green
516,366.04080200195,365.74101712386897,365.231005859376,Green
517,366.60000610352,366.02734678375265,365.49116821289,Green
518,366.07989501953,366.0448628623451,365.88316650390595,Green
519,365.63000488281,365.9065768691667,366.096142578124,Red
520,365.79998779297,365.87104717710116,366.064141845702,Red
521,365.2799987793,365.6740310445008,366.03013916015595,Red
522,365.60000610352,365.64935606417384,365.877978515626,Red
523,365.36499023438,365.55456745424254,365.677978515626,Red
524,365.42999267578,365.51304252808836,365.534997558596,Red
525,365.10998535156,365.3786901359122,365.49499511718994,Red
526,365.42001342773,365.39246456651813,365.356994628908,Green
527,365.57998657227,365.4549719017688,365.384997558594,Green
528,365.2799987793,365.3966475276125,365.38099365234405,Green
529,365.16000366211,365.3177662391117,365.36399536132797,Red
530,365.58999633789,365.40850960537114,365.30999755859403,Green
531,365.96499633789,365.5940051828774,365.40599975586,Green
532,365.94000244141,365.7093376023883,365.514996337892,Green
533,365.17999267578,365.53288929351885,365.58699951172,Red
534,364.75,365.2719261956792,365.566998291016,Red
535,365.11999511719,365.2212825028495,365.48499755859405,Red
536,364.67001342773,365.0375261444763,365.390997314454,Red
537,364.08999633789,364.7216828756142,365.132000732422,Red
538,363.60998535156,364.3511170342628,364.76199951171805,Red
539,363.54000854492,364.0807475378152,364.447998046874,Red
540,363.85009765625,364.00386424396015,364.205999755858,Red
541,364.36999511719,364.1259078683701,363.95202026367,Green
542,364.47369384766,364.24183652813343,363.892016601562,Green
543,364.58999633789,364.35788979805227,363.968756103516,Green
544,364.76000976562,364.49192978724153,364.164758300782,Green
545,365.2200012207,364.73462026506104,364.408758544922,Green
546,365.17999267578,364.8830777353007,364.682739257812,Green
547,365.4700012207,365.07871889710043,364.84473876952995,Green
548,365.5,365.2191459314003,365.044000244138,Green
549,365.42999267578,365.28942817952685,365.22600097655993,Green
550,365.5299987793,365.36961837945125,365.359997558592,Green
551,365.35998535156,365.36640737015415,365.42199707031205,Red
552,365.51928710938,365.41736728322945,365.457995605468,Red
553,365.89001464844,365.5749164049663,365.46785278320397,Green
554,365.69000244141,365.6132784171142,365.545855712892,Green
555,365.57998657227,365.60218113549945,365.597857666018,Green
556,365.76599121094,365.6567844939796,365.60785522461197,Green
557,365.45999145508,365.59118681434643,365.689056396488,Red
558,365.53500366211,365.57245909693427,365.677197265628,Red
559,365.5299987793,365.5583056577228,365.606195068362,Red
560,365.16000366211,365.4255383258519,365.57419433594,Red
561,365.26998901367,365.3736885551246,365.49019775390803,Red
562,365.77499389648,365.5074570022431,365.390997314454,Green
563,366.01000976562,365.6749745900354,365.453997802734,Green
564,366.2200012207,365.8566501335903,365.548999023436,Green
565,366.41000366211,366.0411013097635,365.68699951171595,Green
566,366.13708496094,366.07309586015566,365.93699951171595,Green
567,365.92999267578,366.0253947986971,366.11041870117003,Red
568,365.85000610352,365.96693190030476,366.14141845703,Red
569,365.9700012207,365.96795500710317,366.10941772460995,Red
570,366.26000976562,366.06530659327547,366.05941772460994,Green
571,366.39999389648,366.17686902767696,366.029418945312,Green
572,366.20999145508,366.1879098368113,366.08200073242,Green
573,365.96990966797,366.1152431138642,366.13800048828,Red
574,365.94500732422,366.0584978506495,366.16198120116997,Red
575,365.98001098633,366.032335562543,366.156982421874,Red
576,365.83999633789,365.96822248765864,366.10098266601597,Red
577,365.9700012207,365.9688153986724,365.988983154298,Red
578,365.79998779297,365.91253953010494,365.94098510742197,Red
579,366.0299987793,365.95169261316994,365.907000732422,Green
580,365.63000488281,365.8444633697166,365.92399902343806,Red
581,365.69000244141,365.7929763936144,365.853997802734,Red
582,366.04998779297,365.8786468600663,365.82399902343803,Green
583,366.45999145508,366.0724283917375,365.839996337892,Green
584,367.07989501953,366.40825060100167,365.97199707031405,Green
585,367.39999389648,366.7388316994944,366.18197631836,Green
586,365.98001098633,366.48589146177295,366.535974121094,Red
587,365.67199707031,366.2145933312853,366.59397583007797,Red
588,365.95999145508,366.12972603921685,366.518377685546,Red
589,365.95999145508,366.07314784450455,366.418377685546,Red
590,365.17001342773,365.77210303891303,366.19439697265597,Red
591,365.13000488281,365.55807032021204,365.74840087890595,Red
592,364.79000854492,365.302049728448,365.578399658202,Red
593,365.61999511719,365.40803152469533,365.402001953124,Green
594,365.78500366211,365.53368890383354,365.334002685546,Green
595,366.14001464844,365.735797485369,365.299005126952,Green
596,366.20001220703,365.8905357259227,365.493005371094,Green
597,366.64001464844,366.14036203342846,365.70700683593805,Green
598,366.89001464844,366.3902462384323,366.07700805664206,Green
599,366.9700012207,366.5834978991882,366.331011962892,Green
600,366.61499023438,366.59399534425216,366.56801147461,Green
601,366.66500854492,366.61766641114144,366.66300659179797,Red
602,367.20999145508,366.8151080924543,366.756005859376,Green
603,366.5299987793,366.7200716547362,366.870001220704,Red
604,366.67001342773,366.70338557906746,366.797998046876,Red
605,366.375,366.5939237193783,366.738000488282,Red
606,366.39001464844,366.52595402906553,366.690002441406,Red
607,366.2799987793,366.44396894581035,366.63500366211,Red
608,366.17001342773,366.3526504397836,366.449005126954,Red
609,366.29998779297,366.33509622417904,366.37700805664,Red
610,366.05999755859,366.2433966689827,366.30300292968803,Red
611,366.58938598633,366.3587264414318,366.2400024414061,Green
612,366.95001220703,366.5558216966312,366.27987670898403,Green
613,367.63000488281,366.9138827586908,366.41387939453,Green
614,367.78961181641,367.2057924445972,366.705877685546,Green
615,367.4049987793,367.2721945561648,367.003802490234,Green
616,367.39999389648,367.31479433626987,367.272802734376,Green
617,367.19000244141,367.27319703798327,367.434924316406,Red
618,367.32998657227,367.2921268827455,367.482922363282,Red
619,366.60290527344,367.06238634631035,367.422918701174,Red
620,366.79000854492,366.9715937458469,367.18557739258,Red
621,366.91000366211,366.95106371793463,367.06257934570397,Red
622,366.80999755859,366.9040416648198,366.96458129883,Red
623,366.94931030273,366.9191312107898,366.88858032226597,Green
624,367.125,366.98775414052653,366.81244506835804,Green
625,367.11999511719,367.031834466081,366.91686401367,Green
626,367.2799987793,367.1145559038207,366.982861328124,Green
627,366.94668579102,367.0585991995538,367.056860351562,Green
628,366.75869750977,366.95863196962586,367.084197998048,Red
629,366.64999389648,366.8557526119106,367.046075439456,Red
630,366.54000854492,366.7505045895804,366.951074218752,Red
631,366.69000244141,366.7303372068569,366.83507690429803,Red
632,366.76000976562,366.74022805977796,366.71707763672003,Green
633,366.85000610352,366.7768207410253,366.67974243163997,Green
634,366.64010620117,366.7312492277402,366.69800415039,Green
635,366.60000610352,366.6875015196668,366.69602661132797,Red
636,366.60000610352,366.6583363809512,366.708026123048,Red
637,366.85000610352,366.72222628847413,366.69002685546997,Green
638,366.83999633789,366.76148297161274,366.70802612305,Green
639,366.75,366.7576553144085,366.706024169924,Green
640,366.4700012207,366.6617706165057,366.72800292969,Red
641,366.20498657227,366.5095092684271,366.702001953126,Red
642,366.22299194336,366.4140034934047,366.622998046876,Red
643,366.18908691406,366.33903130028983,366.49759521484395,Red
644,366.44000244141,366.37268834732987,366.36741333007797,Green
645,366.54998779297,366.4317881625432,366.30541381836,Green
646,366.7799987793,366.5478583681288,366.32141113281403,Green
647,367.01000976562,366.7019088339592,366.43641357422,Green
648,367.00988769531,366.80456845440943,366.593817138672,Green
649,366.82998657227,366.81304116036296,366.757977294922,Green
650,366.80999755859,366.81202662643864,366.83597412109395,Red
651,367.21499633789,366.9463498635891,366.88797607421805,Green
652,367.1549987793,367.0158995021594,366.974975585936,Green
653,367.20989990234,367.0805663022196,367.003973388672,Green
654,366.86099243164,367.0073750120264,367.043975830078,Red
655,367.18469238281,367.0664808022876,367.05017700195197,Green
656,367.5710144043,367.23465866962505,367.125115966796,Green
657,368.48001098633,367.6497761085267,367.196319580078,Green
658,367.95999145508,367.75318122404445,367.461322021484,Green
659,368.16000366211,367.88878870339965,367.611340332032,Green
660,372.38418579102,369.3872543992731,367.871142578126,Green
661,372.07998657227,370.28483179027205,368.911041259768,Green
662,372.32919311523,370.96628556525803,369.812835693362,Green
663,372.82000732422,371.58419281824536,370.582672119142,Green
664,373.07998657227,372.08279073625357,371.55467529297005,Green
665,373.10998535156,372.4251889413557,372.53867187500197,Red
666,373.20999145508,372.6867897792638,372.68383178711,Green
667,373.70999145508,373.02785700453586,372.90983276367194,Green
668,373.69000244141,373.24857215016056,373.185992431642,Green
669,374.05999755859,373.5190472863037,373.3599914550799,Green
670,373.92001342773,373.65270266677913,373.555993652344,Green
671,373.73001098633,373.67847210662944,373.71799926757797,Red
672,373.5299987793,373.62898099751965,373.82200317382797,Red
673,373.70999145508,373.6559844833731,373.786004638672,Red
674,373.92001342773,373.74399413149206,373.790002441406,Red
675,373.7799987793,373.7559956807614,373.762005615234,Red
676,373.32998657227,373.6139926445976,373.73400268554803,Red
677,373.04998779297,373.4259910273884,373.653997802736,Red
678,372.92999267578,373.26065824351895,373.55799560547,Red
679,372.76998901367,373.0971018335693,373.40199584961,Red
680,372.9700012207,373.0547349626129,373.171990966798,Red
681,373.42001342773,373.1764944509853,373.009991455078,Green
682,373.17999267578,373.17766052591685,373.02799682617,Green
683,372.80999755859,373.05510620347457,373.053997802732,Green
684,372.57000732422,372.8934065770564,373.02999877929403,Red
685,371.86990356445,372.5522389061876,372.99000244140404,Red
686,371.10000610352,372.0681613052984,372.769982910154,Red
687,371.42001342773,371.8521120127756,372.305981445312,Red
688,370.70498657227,371.4697368659404,371.95398559570197,Red
689,370.78698730469,371.24215367885694,371.532983398438,Red
690,370.98999023438,371.1580991973646,371.176379394532,Red
691,371.23999023438,371.1853962097031,371.000396728518,Green
692,371.17999267578,371.1835950317287,371.02839355469,Green
693,371.35501098633,371.2407336832625,370.98038940429996,Green
694,371.39001464844,371.2904940049883,371.110394287112,Green
695,371.82998657227,371.47032486074886,371.23099975586194,Green
696,372.01000976562,371.65021982903926,371.39899902344,Green
697,371.80999755859,371.7034790722228,371.553002929688,Green
698,372.32998657227,371.91231490557186,371.67900390625,Green
699,372.14999389648,371.9915412358746,371.873999023438,Green
700,371.95748901367,371.9801904951397,372.025994873046,Red
701,372.11999511719,372.0267920358231,372.05149536132603,Red
702,371.92001342773,371.9911991664587,372.07349243164003,Red
703,372.10998535156,372.0307945614925,372.09549560546805,Red
704,372.38000488281,372.14719800193166,372.05149536132603,Green
705,372.4367980957,372.2437313665211,372.097497558592,Green
706,372.57000732422,372.3524900190874,372.193359374998,Green
707,372.82998657227,372.51165553681494,372.28336181640395,Green
708,373.0299987793,372.6844366176433,372.465356445312,Green
709,372.94989013672,372.7729211240022,372.64935913086,Green
710,372.9700012207,372.83861448956816,372.763336181642,Green
711,372.95001220703,372.87574706205544,372.869976806642,Green
712,372.82998657227,372.8604935654603,372.94597778320394,Red
713,373.05999755859,372.9269948965035,372.945977783204,Red
714,373.25500488281,373.0363315586057,372.95197753906194,Green
715,373.2200012207,373.0975547793038,373.01300048828,Green
716,373.20999145508,373.13503367122917,373.06300048828,Green
717,373.36999511719,373.21335415321613,373.11499633789,Green
718,373.35000610352,373.2589048033174,373.222998046874,Green
719,373.35998535156,373.2925983193983,373.28099975585997,Green
720,373.2200012207,373.26839928649883,373.30199584961,Red
721,372.89788818359,373.14489558552924,373.30199584960997,Red
722,372.875,373.0549303903528,373.23957519531194,Red
723,372.89001464844,372.9999584763819,373.140576171874,Red
724,372.95999145508,372.98663613594795,373.048577880858,Red
725,373.03170776367,373.0016600118553,372.968579101562,Green
726,373.17001342773,373.05777781714687,372.930920410156,Green
727,373.0299987793,373.04851813786456,372.985345458984,Green
728,372.45001220703,372.8490161609197,373.016345214844,Red
729,372.64999389648,372.7826754061065,372.92834472656205,Red
730,373.08999633789,372.88511571670097,372.866345214842,Green
731,373.06008911133,372.94344018157733,372.878002929686,Green
732,372.9700012207,372.9522938612849,372.85601806640597,Green
733,372.95999145508,372.95485972588324,372.84401855468593,Green
734,372.89001464844,372.9332447000688,372.94601440429597,Red
735,376.33999633789,374.06882857934255,372.994018554688,Green
736,376.64001464844,374.92589060237503,373.644018554688,Green
737,376.70950317383,375.52042812619334,374.36000366211,Green
738,376.67999267578,375.9069496427222,375.107904052736,Green
739,377.07000732422,376.29463553655484,375.851904296876,Green
740,376.7200012207,376.43642409793654,376.68790283203197,Red
741,376.42001342773,376.43095387453434,376.763903808594,Red
742,376.57000732422,376.47730502442954,376.719903564452,Red
743,376.39920043945,376.4512701627697,376.69200439453,Red
744,376.26000976562,376.3875166970531,376.635845947264,Red
745,376.32000732422,376.3650135727754,376.473846435544,Red
746,375.66000366211,376.1300102692203,376.393847656248,Red
